transaction_id,customer_id,customer_name,email,card_number,merchant,merchant_category,amount,currency,transaction_type,status,country,device,timestamp,is_fraud
dc931461f9a144d6bf6651ff49259875,5da9ef48,Sylvia Castro,michellenewman@example.org,6011202153520461,Evans and Sons,Electronics,2743.37,CAD,Withdrawal,Success,Guinea-Bissau,Mobile,2023-02-22 01:37:11,0
fc7941fc000c40c7bfd03271b0c2217f,b591f406,Edwin Koch,paul10@example.org,4459996103721,Hill-Hendricks,Healthcare,2429.28,USD,Payment,Failed,Bouvet Island (Bouvetoya),Web,2023-11-15 13:59:41,0
d096feedb45b4b2b937e2fb771c3265a,9ad933f2,Melissa Oliver,traciramirez@example.net,4576249694665877,"Williams, Barrett and Baker",Food,6.06,CAD,Payment,Pending,Mozambique,ATM,2023-11-13 23:29:00,0
6e27a1a096554a2ab1c9bd33ebadb53b,d6cbc074,Angela Underwood,nicolewagner@example.com,3550616416912799,"Khan, Becker and Novak",Entertainment,2157.01,GBP,Withdrawal,Failed,Sweden,POS,2023-10-13 16:32:26,0
fff82791c604435aa0f0a684ee02034b,a6870166,Kevin Yoder,jose99@example.com,4927329361265,Miles-Lester,Entertainment,3245.81,EUR,Payment,Failed,Lithuania,ATM,2023-04-12 09:19:10,0
09dcbb88620546228b09d5758bc52be9,15688e26,Sean Carlson,elizabeth00@example.org,4728582476710901695,Ferguson LLC,Electronics,2650.89,GBP,Purchase,Failed,Guyana,Web,2023-01-14 16:31:51,0
32fcaf2763bc449d8e2134277e35e42f,692e38c2,Joseph Johnson,ilittle@example.net,213197403346650,"Peterson, Daniels and Smith",Electronics,2121.08,CAD,Withdrawal,Failed,Saint Barthelemy,Mobile,2023-09-05 05:39:29,0
e14a846f5b4446c9abe70fe93d97f43b,32b598b1,Elizabeth Rose,kimberlyclayton@example.com,501803574802,"Jimenez, Carlson and Boyle",Entertainment,2208.59,USD,Transfer,Pending,Philippines,ATM,2023-08-20 11:15:45,0
38dc047323774d91a31aaa1076188581,57bf5d19,Kevin Wood,charlesdavis@example.com,4977742881803,"Stewart, Carter and Bennett",Food,4212.68,CAD,Purchase,Pending,South Africa,Mobile,2023-02-06 11:41:41,0
5e8f525c7ff64ff7952c47de6ab711cb,997f7bd6,Pamela Jenkins,tiffanymartinez@example.org,30399407904390,Clark-Mcclain,Food,3657.25,GBP,Withdrawal,Success,Cape Verde,POS,2023-01-05 08:24:21,0
5e0c296b96eb4dbfa84c3bec6487de39,e56f30f2,Kimberly Lucas,fjohnson@example.org,3501638413462974,Phillips-Garcia,Travel,3592.99,CAD,Payment,Failed,Marshall Islands,Mobile,2023-01-29 12:38:38,0
57be2eb921ee481ebe6af02468e4e18a,ab93b18d,Antonio Ward,ryanlane@example.com,4716188493230744482,Burns Inc,Entertainment,1474.0,CAD,Purchase,Failed,Timor-Leste,Web,2023-08-23 23:00:38,0
aade0fd90ac246bc8e8e58d6d0b31e9c,9c179e67,Victoria Mason,jennifer67@example.org,5403447379258036,"Rogers, Vazquez and Kelly",Electronics,1045.36,CAD,Purchase,Pending,United States of America,POS,2023-01-22 19:39:50,0
25757c39a48b48bdb7c0aa66a7345b75,bd02b771,Elizabeth Carroll,gherman@example.org,3558998916606937,Wilson and Sons,Electronics,1624.98,EUR,Payment,Failed,Germany,Web,2023-09-15 14:31:13,0
166177346a544590beaccf58dcdd3b2a,9937900e,Donna Nguyen,tlewis@example.net,501811292975,Johnson-Gaines,Entertainment,661.98,CAD,Withdrawal,Failed,Ghana,Web,2023-10-19 08:06:29,0
b4d38e38961744d6a14ab881df150545,8a6f8d31,Jimmy Olson,stephaniegarcia@example.net,3504242978002999,"Stewart, Johnson and Reeves",Healthcare,697.02,USD,Purchase,Failed,Poland,ATM,2023-09-28 19:53:55,0
188af2a2fe6a460a8e5448f70f49b376,a46ea89a,Michelle Rich,anthonysmith@example.org,3501880645008668,Richards PLC,Entertainment,4973.64,CAD,Withdrawal,Failed,Swaziland,ATM,2023-10-25 19:15:13,0
d1194f73e73b4f7d9cf90a59d22c54f6,205e4c1f,Michael Jacobson,dominiquewilliams@example.com,060458783721,"Coleman, Pham and Henderson",Travel,1675.71,USD,Payment,Success,Tokelau,Web,2023-02-07 09:17:47,0
a69c9976aa514f8ca26a26aebbc62177,a896d9ed,William Herrera,mcmahonbrenda@example.com,4454438250875,"Thomas, Williams and Johnson",Retail,4542.74,CAD,Transfer,Success,British Virgin Islands,ATM,2023-04-01 11:51:44,0
3e99061c4b7a488c874d4eb0c902daff,802a8a67,Jesse Davis,romerocarlos@example.com,180021159755295,"Schultz, Lawrence and Lopez",Healthcare,1732.83,CAD,Payment,Failed,Congo,Web,2023-07-21 16:59:01,0
e40ec73e198c408db9133646bf506d62,1a521e7d,Kimberly Williams,joneskimberly@example.com,3563857226284855,Peck Ltd,Healthcare,2499.69,GBP,Withdrawal,Success,Syrian Arab Republic,POS,2023-08-06 03:58:46,0
eaf68aa5d985433b94d50bf3685a54db,ec210e80,Brian Cruz,ehodges@example.net,6011036789371679,Holloway and Sons,Electronics,4987.63,USD,Purchase,Failed,Turkey,Web,2023-11-03 09:48:52,0
eb17a170c6bc46788f3e8596c0ea5df4,a2931946,Antonio Thomas,eric99@example.com,4068384986137676,Montes-Rodriguez,Food,1793.48,CAD,Payment,Success,Canada,Mobile,2023-09-13 04:26:12,0
a3294c48f5334fd78c28fa16ed81ca5c,19b960be,Paula Mcguire,josephsmith@example.net,36148157087359,"Shannon, Campbell and Johnson",Retail,3578.87,CAD,Payment,Pending,Korea,POS,2023-05-31 22:53:55,0
d59f0cdb4bcd44ac94c796f561226af3,ae58fafe,Angela Jones,markpotts@example.com,6528318874825546,Anderson PLC,Food,3817.41,CAD,Payment,Failed,Sao Tome and Principe,Mobile,2023-09-04 01:37:42,0
61682fb3f1e24d5c9528af638cba882c,ccee5b1d,Charles Petersen,kgreen@example.com,4842727719597512,Rios PLC,Travel,4213.13,USD,Payment,Failed,Wallis and Futuna,POS,2023-03-09 18:49:23,0
cd68e5f8ebf54b00bf887e63008fe177,4e27bec5,Matthew Smith,imcclure@example.net,575810465105,Pratt-Ferguson,Healthcare,569.03,EUR,Payment,Success,Korea,POS,2023-09-20 17:27:15,0
8228761edee64aa7b7fc3b3c7c8cf07e,115f71cd,Jamie Pearson,brandonterry@example.com,4980539094267,"Bonilla, Gonzales and Lewis",Healthcare,4324.2,GBP,Withdrawal,Pending,Mexico,ATM,2023-02-14 01:46:01,0
a332316d8fd1488392de9c4d96e80cf0,c370e8ac,Mr. Richard Young DDS,fergusonmark@example.com,30293601871911,Lester Group,Retail,4573.92,EUR,Transfer,Success,Gibraltar,POS,2023-01-04 17:32:46,0
2b4992c5b842435e80abd6806bf6fdb5,e4482bd2,Lauren Durham,haynesjoseph@example.org,4073019491877290,Cortez-Myers,Electronics,3684.57,EUR,Payment,Success,Australia,ATM,2023-09-27 18:50:25,0
5288d5bf8a444aef9a4b49be5fb2e0f9,cf2fb1a0,Ryan Dyer,mary69@example.net,38938856980575,Thomas Group,Healthcare,2656.11,USD,Transfer,Failed,Jordan,ATM,2023-03-28 04:54:29,0
dce73e1b0456453bb62c7fb6f191c84e,68ffdcdf,John Farrell,hclarke@example.com,4128936538134622,Kirk-Riley,Travel,1165.2,GBP,Payment,Failed,Dominica,Web,2023-10-24 04:10:29,0
d75ff96370824cb7b86f87607894c32f,192104b9,Mathew Campbell,sarahmassey@example.com,6011828796508800,Howell-Shaffer,Food,4412.05,GBP,Withdrawal,Failed,Tanzania,Mobile,2023-09-23 15:35:29,0
e7478a4d8d974e5e95b1541d682e0c69,4c032bcd,Dr. Ashley Garcia DDS,kristinlawson@example.net,341569028660712,Cabrera Ltd,Electronics,325.42,USD,Withdrawal,Pending,Bangladesh,ATM,2023-02-09 03:23:44,0
af374515576d41c88d9f6f60c576eb48,88ead1ed,Peter Harmon,jenny34@example.org,3538051805681044,Carpenter-Franklin,Entertainment,1937.87,CAD,Withdrawal,Failed,Philippines,POS,2023-08-10 11:58:37,0
d61d10e6cb7844dbb32d2e1508be003d,7a0ce158,David Fischer,jenniferpalmer@example.net,3524064826967058,Sanders Inc,Retail,2845.98,GBP,Payment,Pending,Estonia,ATM,2023-06-03 06:40:28,0
77a517ca3bd9445b8aec44fe64744cec,a2b53423,Anthony Bond,lyoung@example.com,3596239003544820,"Landry, Kerr and Hoffman",Entertainment,914.03,GBP,Payment,Success,Spain,Mobile,2023-08-22 01:06:07,0
4192080967504170be2fb060165c5bea,7f30c4c6,Mrs. Lisa Berger,padillacourtney@example.net,3554016615487147,Lewis-Brown,Travel,4177.67,CAD,Purchase,Failed,Azerbaijan,ATM,2023-04-28 15:09:48,0
b0cf103221204805bfbdf8db1a28c649,7b749329,Kathryn Rojas,tfrazier@example.org,3525938780004025,Thompson-Shelton,Healthcare,2423.23,CAD,Withdrawal,Failed,Swaziland,Web,2023-09-09 15:57:50,0
a7322c9869e443da9b6f070b26229c9c,4d4a411d,Julia Jackson,peggylyons@example.net,4550498946979079,"York, Scott and Kelley",Healthcare,1564.0,USD,Purchase,Pending,Mali,POS,2023-04-05 00:17:16,0
7e1dec9708bf4d889d22afa171a8de47,84bf6998,Doris Velasquez DDS,ehernandez@example.com,3524825520801409,"Pratt, Williams and Rios",Travel,2799.25,CAD,Withdrawal,Success,Sudan,POS,2023-06-13 11:13:23,0
1652ab32f3c34cd790a29937bd3298af,4a24493f,Laura Chavez,hhorn@example.net,4783568612494008298,Smith-Smith,Retail,4122.06,EUR,Transfer,Success,Germany,Mobile,2023-04-10 06:16:44,0
9f8a0315f8044ef2bb509a53981aedcf,6711bc03,Angel Figueroa,tanyakelley@example.com,213123989447134,"Herring, James and Murphy",Healthcare,1517.32,GBP,Payment,Failed,Luxembourg,Mobile,2023-04-30 02:53:44,0
30c7d4ec22394816aa24ce49c60ca15f,1406b34d,Karen Castillo,xmaynard@example.net,4830799936689476220,Wu-Jackson,Travel,3658.68,CAD,Purchase,Success,Libyan Arab Jamahiriya,ATM,2023-06-27 17:21:53,0
77ce6489d7294b638214e6d6d98f900e,96f8c1e7,Alexandra Mann,johnstoncory@example.net,4209618568500730,Roberts Ltd,Entertainment,2456.2,CAD,Payment,Success,Qatar,POS,2023-02-24 08:01:07,0
9071d7afd8c048148b5eb9d3785afcf5,7825e68a,Danielle Torres,moorejoshua@example.org,213124528444301,Conley-Phillips,Travel,182.92,EUR,Withdrawal,Failed,Albania,POS,2023-03-30 02:29:47,0
f79a5d2ba37140e5ba7c1b188ac6f56a,22b3445d,Joseph Knapp,michael35@example.org,4593199881883198,Walker Inc,Retail,1874.08,CAD,Purchase,Failed,Palestinian Territory,Mobile,2023-11-01 04:33:03,0
364b4095a97c4714b3e1aed08f234c4e,01034893,Kimberly White,stevenross@example.com,6011802451123973,Bentley-Small,Healthcare,2407.92,GBP,Transfer,Pending,British Indian Ocean Territory (Chagos Archipelago),Web,2023-12-07 22:56:25,0
be6876f9957648098c2a06052348864f,34dabe56,Joseph Johnson,jackiemorris@example.net,4442822295932177,Bartlett-Reilly,Electronics,4399.76,EUR,Withdrawal,Pending,United Kingdom,POS,2023-03-12 17:10:13,0
94fd2fca9b814037b47d407adbb5e133,2b9d255d,Misty Jackson DVM,pamela38@example.com,4055403939978974170,King Inc,Healthcare,4584.48,EUR,Payment,Failed,Iran,ATM,2023-12-24 16:12:46,0
420c58528e3946878d43d5f5112d9488,ab79eb8b,Julie Cook,zshaw@example.com,180054896542692,"Tucker, Church and Ramos",Entertainment,2155.91,GBP,Withdrawal,Pending,Sweden,POS,2023-02-16 07:12:02,0
7d9b9e7b128145acac63169ae8b7ad5f,2dc1a3a4,Natalie Lambert,bpeters@example.com,4398518081336405682,"Guerra, White and Hughes",Entertainment,2664.39,GBP,Withdrawal,Pending,Greece,ATM,2023-01-30 23:15:02,0
5c84fd89d0c94baba71ed27523531fb9,8fe982a8,Robert Stephens,susan25@example.org,4480001999523,Herrera-Barnes,Food,1077.6,CAD,Payment,Pending,Spain,ATM,2023-03-17 18:18:47,0
a0dd036e53a64a129fa98b3bc7424e2f,72e68f9c,Chase Benton,vasquezdiane@example.com,345224551785918,Rivera LLC,Food,37.59,GBP,Transfer,Failed,Nicaragua,ATM,2023-03-07 20:30:36,0
62d00665577b4673a00d92206874ac7f,4dbf7b83,Curtis Welch,paul58@example.org,4324359903655,"Goodman, Jackson and Suarez",Healthcare,1831.3,EUR,Payment,Success,Ethiopia,Web,2023-06-06 04:54:01,0
0a5f9407e2ce46c6a040703df0de8373,c8607da2,Barbara Morgan,crystalpatel@example.org,38787560055228,"Wilson, Stanley and Nixon",Electronics,4903.89,CAD,Purchase,Failed,Panama,ATM,2023-08-30 04:13:35,0
190cc53bbbba43b89e950b5659a88f6f,7109411c,Clayton Knapp,hudsoncalvin@example.com,4607381489281538,"James, Greene and Clark",Retail,3419.14,EUR,Withdrawal,Success,Nepal,Mobile,2023-09-16 08:32:32,0
806ef107c40e45af81bee318bdec2d28,d2c9b047,Samantha White,stephenspatrick@example.org,2266434255289007,Long-Jones,Healthcare,8.51,CAD,Purchase,Pending,Rwanda,Mobile,2023-06-12 06:25:51,0
b59938624e4343c392043f50f8b8d033,a57ace09,Jennifer Ruiz,tryan@example.org,4508828072268116,Patrick-Campbell,Retail,1973.16,USD,Purchase,Failed,Indonesia,Web,2023-03-30 22:25:27,0
68591c7d8e094996a6cec9f156307ba2,6594b39e,Daniel Roberts,michele97@example.com,6011418781220791,Davis PLC,Retail,1917.87,EUR,Transfer,Success,Greece,Mobile,2023-09-27 07:18:15,0
4c8ef03a7ec5406c93c155c979ac5391,3a83b804,Dawn Sexton,sduncan@example.com,4219522251988798,"Jones, Goodwin and Bailey",Food,4351.09,USD,Payment,Success,Oman,Mobile,2023-10-23 20:25:50,0
635cb1fdebf64d7bbfcf1c77d85f2f87,f534fc4e,Amanda Barajas,dylanharrington@example.com,3541929028295913,Hughes-Chavez,Travel,3332.12,USD,Payment,Success,Kenya,Mobile,2023-08-06 01:47:37,0
17bdc4ea72864d3b8c53bfccca66e44f,e3195a18,Drew Hall,wanthony@example.net,374855267555238,"Nash, Brown and Wilson",Electronics,1094.71,CAD,Transfer,Pending,Taiwan,Web,2023-11-14 23:34:56,0
e85b570f67f844f8b7b0fdf1957db731,53a1c1c8,Stacy James,toddjackson@example.net,180035196861627,Riley-Woodward,Food,4145.24,CAD,Purchase,Pending,France,Mobile,2023-06-17 09:29:23,0
5dbbae70bc4a459894d638da7a314113,7807d16b,Dr. Martha Bryant,uobrien@example.net,4735878338083,Larsen-Conrad,Travel,3965.19,GBP,Payment,Pending,Northern Mariana Islands,Mobile,2023-02-03 05:04:21,0
f58a6cbf3ddb4ba28f1ce922144a93b2,1543b71e,Henry Nunez,marc82@example.com,4937581636965829150,Wilcox-Weeks,Travel,2180.83,EUR,Withdrawal,Failed,Senegal,ATM,2023-08-07 11:10:43,0
0a092ddf8c984796a8bb35680aa590f3,e2037787,Emily Macias,perkinsmichael@example.org,4167085520644,"Schwartz, Smith and Perry",Travel,2947.01,CAD,Transfer,Success,Malawi,ATM,2023-04-16 10:06:38,0
72471da57a1b4a7e8c5032340fb8509b,6e5fc683,Ryan Estrada,hodgekelli@example.net,213140744932853,Rose LLC,Travel,3451.62,CAD,Withdrawal,Pending,Jersey,ATM,2023-07-12 17:52:39,1
3a79c0b5d47e46b5b24c4aaf29be4b56,d9cd850f,Daniel Martinez,kking@example.com,503857954385,"Randolph, Hughes and Jones",Food,3359.47,EUR,Withdrawal,Failed,Costa Rica,Mobile,2023-05-18 22:37:29,0
5169b7a4e16747ac94cd1eda6eaaba3d,fdd4250c,Timothy Caldwell,robertnelson@example.com,180062216422016,"Brown, Trujillo and Jensen",Electronics,678.23,USD,Withdrawal,Success,Saudi Arabia,Web,2023-12-19 04:39:30,0
fd2421cc39984d31b100e12b9638755b,ebc5c996,Christopher Merritt,kaylee48@example.org,3564979503389287,Henderson-Reed,Healthcare,1197.32,USD,Payment,Pending,Afghanistan,Mobile,2023-09-25 06:30:47,0
db848776e7df45519893eb5f1939820c,34d8ab57,Jonathan Watson,bonillakatherine@example.com,4012359583801962,Wright-Hansen,Healthcare,3312.71,CAD,Withdrawal,Failed,South Africa,ATM,2023-08-09 04:56:57,0
458b97e8b6f5420c909692b7f3d8af3a,4a27f040,Lindsey Riley,williamsbradley@example.net,4450196734769238,"Nguyen, Deleon and Mcdowell",Electronics,4940.57,EUR,Withdrawal,Failed,Northern Mariana Islands,Mobile,2023-06-18 00:22:01,0
a050a7c8fcf54a5a8e6f3a1cdba6247d,466dcdfb,Mark Reynolds,hughesadam@example.org,3505628571807561,Esparza-Reeves,Retail,1831.28,CAD,Purchase,Pending,Tonga,Web,2023-02-17 22:13:03,0
0dc17badf86b42fbbf0474814facee43,74c42d0b,Julie Thompson,brenda29@example.org,4900858252136985,"Roberts, Flores and Shaffer",Food,3615.63,USD,Transfer,Pending,French Guiana,Web,2023-10-10 05:28:03,1
6d9e9c414dd54d15826c76b792ec30e7,7e02b256,Connie Gomez,rsutton@example.net,4808962442876654221,"Oconnell, Ford and Jackson",Entertainment,4615.91,GBP,Payment,Pending,Western Sahara,POS,2023-03-28 08:56:37,0
0a79ec1a5fe143888a62cfd7d09d99fe,1af46451,Lisa Vargas,sullivanstephanie@example.com,3596073511273642,Walters Ltd,Healthcare,4613.53,CAD,Withdrawal,Success,Switzerland,Mobile,2023-07-25 00:01:08,0
b9cf39cdf106475cb3a91973abda6c2c,72f230f0,Kristin Rose,fullermarcus@example.net,503844044076,Roman-King,Entertainment,615.07,GBP,Purchase,Pending,Sierra Leone,Web,2023-05-10 02:18:48,0
c4ad6f8f054040b791339202eedb0b3b,dd676aea,Amber Jenkins,eriklewis@example.com,38056135296224,"Hebert, Cooley and Mercado",Travel,4479.87,EUR,Payment,Failed,Guernsey,ATM,2023-05-04 12:14:33,0
ade0a4a0d82d46079a61ee5fe2be2f34,755b3608,Adam Brown,sreynolds@example.org,6011443638723045,Vaughn Group,Retail,4328.66,CAD,Withdrawal,Failed,Grenada,POS,2023-05-06 14:08:29,0
130b273151b34334b007aa8a3f3f4498,b588ec85,Sheila Jenkins,csandoval@example.com,3597474657335477,Freeman Group,Travel,4049.19,CAD,Purchase,Pending,Philippines,POS,2023-02-17 14:56:16,0
a83c93197ae74dc983cd602bd0362a36,17a564e2,Erin Barber,hlopez@example.net,3502078232288657,Miller LLC,Electronics,228.9,GBP,Purchase,Success,Tonga,ATM,2023-12-30 23:45:20,0
84abe93287c6413fae01ded70637f760,01f8f0d7,Brian Steele,lbrown@example.org,180043890900246,"Kirk, Jackson and Rice",Travel,3310.0,GBP,Transfer,Failed,Bahamas,Web,2023-06-11 01:48:20,0
390b542d473349b192482dfbf4c369ce,f7e35526,Diamond Bishop,pholt@example.com,4288601983221,"Harmon, Gonzales and Evans",Retail,2293.71,CAD,Transfer,Success,Taiwan,ATM,2023-12-01 00:36:15,0
08d112dbd9b6440584ad471990973aa2,89c9de5d,Joshua Johnson,burkesusan@example.org,3542251381199841,Carpenter LLC,Food,1149.94,CAD,Withdrawal,Failed,Slovakia (Slovak Republic),Mobile,2023-03-10 04:54:59,0
716e14b7fbed4a08a71d8215173cef94,703a0f55,Sherry Watson,brittanydavis@example.com,503809299814,Miller-Wilson,Entertainment,3530.78,GBP,Withdrawal,Pending,Turkmenistan,ATM,2023-07-29 04:33:48,0
2b58ad50822f4318b66bc5f0731763e5,79ef8ae4,Keith James,bowenstephen@example.org,30421691112124,Mcdaniel-Williams,Travel,3904.78,EUR,Withdrawal,Success,Lao People's Democratic Republic,Mobile,2023-06-15 15:11:30,0
a2ded823230c4a77929098db0bfed2fc,0247bd7b,Joseph Collins,ramirezdavid@example.net,348052383834639,Wiggins-Shaw,Retail,3964.9,CAD,Withdrawal,Success,United States Virgin Islands,Web,2023-12-01 14:29:51,0
91481829f8394ce183527f60292655e5,6e77a58f,Wanda Holt,tyleralexander@example.org,4555135319020988995,Arellano-Singh,Entertainment,515.59,GBP,Transfer,Pending,Kyrgyz Republic,Mobile,2023-11-20 13:27:44,0
e45f599315af4ee0a03f1e19f3bffb65,a1a10558,Anne Valdez DDS,bellkelli@example.net,2384605425623616,"Reed, Thomas and Soto",Healthcare,2805.08,GBP,Transfer,Pending,Montserrat,Mobile,2023-05-06 15:29:20,0
7636aecf6e994cf7989e4414c9afe26a,e7c42f2e,David Myers,simpsoncrystal@example.com,347134039471320,Stephens Group,Travel,4721.16,EUR,Purchase,Failed,Burundi,POS,2023-10-15 07:23:29,0
94ea6c307649458787df4a8bc054aadc,7b49819d,Zachary Smith,alexis98@example.org,2447274402105520,"Duffy, Griffin and Hayes",Food,631.46,GBP,Withdrawal,Success,Gabon,ATM,2023-09-05 00:04:00,0
10df300ec1c44a03923175266ad273fd,e50096ce,Steven Powers,rosborn@example.org,2277431843819185,"Smith, Mays and Johnson",Healthcare,4577.07,EUR,Withdrawal,Success,Sri Lanka,ATM,2023-08-09 08:01:10,0
751332be957e458dae8660732a4185e3,e9fb5fa3,Mark Todd,logan52@example.net,4803611960108640,Livingston and Sons,Retail,1137.74,USD,Withdrawal,Pending,Luxembourg,ATM,2023-04-26 16:00:33,0
c8c50ea88f8b4b71a7df1eb302416ca2,435b3b12,Jasmin Wallace,jcampbell@example.org,2244988564042529,Smith-Cox,Retail,4871.16,EUR,Withdrawal,Pending,Denmark,Web,2023-08-19 03:15:47,0
e980cda49441492a998f08275bdc9470,3b4fa55a,Tammy Mendoza,katherinesoto@example.net,2261402048012429,Baker-Barker,Food,3425.06,GBP,Withdrawal,Pending,Bulgaria,Mobile,2023-01-03 12:08:25,0
ac89d870dde44f66aa92d6da207904ad,db317d01,Jason Sullivan,edwardmatthews@example.org,4707541392600265758,Zavala-Johnston,Retail,3168.47,CAD,Withdrawal,Pending,Zimbabwe,ATM,2023-07-14 03:38:41,0
e1a62914fba24354acd8b0073986f0f2,9c035393,Jasmin Morgan,kyle66@example.com,180091409157501,Mcdonald LLC,Entertainment,2263.07,USD,Withdrawal,Pending,Pakistan,Web,2023-08-31 04:15:35,0
556287b0baaf41edb481aa03a432252e,b1c9dbba,Casey Keith,cdiaz@example.com,345801079349374,Gray-Ramos,Electronics,601.81,USD,Withdrawal,Pending,South Georgia and the South Sandwich Islands,POS,2023-10-01 19:46:35,0
494c08cc9a1d4906beb4c32b0df7d115,5877a921,Andrea Johnson,jasonclark@example.com,4263200754612,"Johnson, Santos and Hawkins",Entertainment,3076.0,CAD,Payment,Failed,Saudi Arabia,ATM,2023-10-08 23:58:08,0
056c51b7523f4893a2f9465235ef257e,35cd2f08,Michael Kelly,romanmarcus@example.org,36230259957158,"Nichols, Thomas and Cruz",Entertainment,4105.96,GBP,Payment,Success,Norway,Mobile,2023-11-06 13:17:28,0
261953f0468640b48f09b5b8dbd3b645,de886267,Lisa Mcbride,tami53@example.org,4635523041646311168,Smith and Sons,Entertainment,1713.79,USD,Withdrawal,Success,Sri Lanka,Web,2023-03-30 20:24:29,0
fcd635b019eb4cc6a4812be92a2d6ca6,6c4db731,Donald Stark,robert45@example.net,36627303033789,Schneider LLC,Food,1872.69,GBP,Purchase,Pending,Nicaragua,Mobile,2023-08-23 01:41:35,0
a92c7242fad84457aef8c1741226f77f,73d3b085,Emily Hill,watkinsbeverly@example.com,213133605694654,Collins PLC,Travel,1112.1,USD,Withdrawal,Pending,Gibraltar,Mobile,2023-09-25 11:47:13,0
0cbb4f2db6624705bea97ac76b2b9884,a3a61468,Thomas Everett,traviswood@example.net,4516807721449460408,Gaines-Smith,Entertainment,797.59,GBP,Transfer,Failed,Lithuania,POS,2023-10-17 05:12:30,0
2a4535eb4a524590bc4895d4c135d696,69b1573a,Frank Griffin,yanderson@example.com,3589241921386903,Harmon-Daniels,Retail,597.74,EUR,Transfer,Pending,Djibouti,Mobile,2023-11-21 12:38:06,0
988901917d7345719de09f0fc91e61f5,630cf430,Theresa Jones,iramirez@example.net,4925602224502309,House-Turner,Food,2663.11,USD,Purchase,Success,Saint Kitts and Nevis,POS,2023-09-18 14:56:33,0
d7c122854c1a4ec783dbec44a4ed2013,d6494d7b,Jeffrey Jackson,danielbowers@example.com,30311437208023,Huynh Group,Food,3168.24,EUR,Withdrawal,Success,Venezuela,POS,2023-06-05 02:40:58,0
f1cf54e944784020baf989a3e2052b3e,1c4ad519,Alexander Cox,rachel09@example.net,4573104669665480,Thompson PLC,Food,239.15,USD,Transfer,Failed,Haiti,Mobile,2023-02-08 12:41:55,0
1502157e47b44df5b7cbc95dcfa8bd3a,b2fc248a,Jacob Davis,emilymendoza@example.org,4507878290580940183,Nelson-Russell,Electronics,595.88,CAD,Withdrawal,Success,Italy,Web,2023-06-18 09:56:01,0
3fc64e4fbffe492db452caf89c75a1f9,1acdd1af,Ryan Olson,aruiz@example.com,30330479951381,Joseph Ltd,Electronics,1250.33,GBP,Transfer,Failed,Falkland Islands (Malvinas),Web,2023-10-19 04:27:32,0
1be132eef718458a8be623444247ef16,b22762c6,Jorge Jones,beanlauren@example.org,340811254078370,Ramirez LLC,Food,2702.55,GBP,Transfer,Success,Netherlands Antilles,POS,2023-02-17 02:16:15,0
8334e78dd51f468688ad72839ad6dc84,1db5f752,Robert Rogers,gbenjamin@example.net,3533347925004231,Simmons-Le,Retail,1925.69,GBP,Transfer,Failed,Bermuda,POS,2023-04-08 08:53:04,0
a40462409bd743f1afa7d8561b7e0bad,3f0ed9d0,Rhonda Leonard,john16@example.org,5220275022308416,Cunningham and Sons,Electronics,2776.31,EUR,Withdrawal,Success,Martinique,ATM,2023-11-08 09:04:56,0
7ce215e6f9484865b138ec91b4b3bf7c,eba30940,Daniel Stanton,rachel16@example.org,2639809765074728,"West, Garcia and Ferguson",Travel,4666.88,EUR,Transfer,Pending,Maldives,POS,2023-05-01 11:16:29,0
29c55324510b45f6a25537eabd8de64d,58c51a70,Julia Walker,hilljacob@example.org,4236379822890089,"Bradshaw, Mueller and Allen",Retail,379.54,USD,Payment,Success,Palestinian Territory,Mobile,2023-01-09 16:02:49,0
ac616bc89faa4465aa113a234dc5ea58,00dff8f4,John Murphy,robert16@example.com,676354340827,Mckay-Delgado,Electronics,3577.83,GBP,Payment,Pending,Gibraltar,ATM,2023-09-15 10:36:59,0
648a5cf57fe742349d073fdf3487a52d,8ab56811,Allen Lynch,michelle98@example.org,4988327273073291,"Jones, Olson and Santana",Healthcare,1502.29,EUR,Payment,Success,Andorra,Mobile,2023-12-12 18:06:45,0
b0344c8bce414dbab8a6485e77c66da6,bbb37a82,Devin Smith,amanda08@example.org,4731997594761673,"Villegas, Jones and Huber",Healthcare,3585.88,CAD,Withdrawal,Success,Comoros,Mobile,2023-03-25 18:48:01,0
4d194ebfdd984e4ea6adf9c2260b22eb,ed5dfd46,Veronica White,jamie81@example.net,342125365240805,Solis-Taylor,Healthcare,2291.27,GBP,Payment,Failed,Timor-Leste,ATM,2023-06-09 09:09:14,0
b3328e3b1e0148e893dba11acccd2aa1,e08675b1,Adam Shepherd,campbellkatherine@example.net,347391368645151,"Burns, Wilson and Bradley",Retail,2840.03,EUR,Payment,Pending,Haiti,ATM,2023-07-27 01:12:43,0
18a5028ff88b4014ac78b595cc15101f,529913cd,Andre Espinoza,michelleschaefer@example.com,4433920429551,Nguyen-Hernandez,Travel,4646.21,GBP,Payment,Success,French Southern Territories,Web,2023-12-13 22:29:32,0
674269d5aea7443e972fc98b45eb8b26,cde0d3fc,Mrs. Andrea George,tina35@example.org,6011151409205353,"James, Phelps and Hartman",Healthcare,759.9,USD,Payment,Failed,Malaysia,Web,2023-10-17 23:53:48,0
